           flux         loglam           ivar
              E              E              E
                                             
   1.020835E+01   3.802700E+00   2.285535E+00
   9.248285E+00   3.802800E+00   2.356611E+00
   9.452244E+00   3.802900E+00   2.487416E+00
   1.007355E+01   3.803000E+00   2.650175E+00
   8.764493E+00   3.803100E+00   2.893558E+00
   8.229942E+00   3.803200E+00   2.798437E+00
   8.710120E+00   3.803300E+00   2.527223E+00
   8.959249E+00   3.803400E+00   2.491547E+00
   9.957618E+00   3.803500E+00   2.515072E+00
   9.288810E+00   3.803600E+00   2.612864E+00
   8.182514E+00   3.803700E+00   1.858180E+00
   7.448417E+00   3.803800E+00   1.352982E+00
   8.588711E+00   3.803900E+00   1.236072E+00
   6.685302E+00   3.804000E+00   1.889095E+00
   9.454353E+00   3.804100E+00   2.555657E+00
   8.376785E+00   3.804200E+00   2.851118E+00
   7.750816E+00   3.804300E+00   2.633768E+00
   8.768149E+00   3.804400E+00   2.669541E+00
   9.008191E+00   3.804500E+00   2.847172E+00
   8.762559E+00   3.804600E+00   2.953599E+00
   8.456739E+00   3.804700E+00   2.888003E+00
   9.487461E+00   3.804800E+00   2.680884E+00
   9.650277E+00   3.804900E+00   2.615875E+00
   7.885418E+00   3.805000E+00   2.823866E+00
   8.390351E+00   3.805100E+00   2.888159E+00
   9.149781E+00   3.805200E+00   2.606968E+00
   8.301084E+00   3.805300E+00   2.308980E+00
   7.642019E+00   3.805400E+00   2.400814E+00
   8.143490E+00   3.805500E+00   2.651421E+00
   9.189966E+00   3.805600E+00   2.862118E+00
   7.290666E+00   3.805700E+00   3.155364E+00
   9.198243E+00   3.805800E+00   2.819437E+00
   7.952095E+00   3.805900E+00   2.990242E+00
   7.930909E+00   3.806000E+00   2.920710E+00
   8.373285E+00   3.806100E+00   2.845799E+00
   8.315398E+00   3.806200E+00   2.793070E+00
   8.083539E+00   3.806300E+00   2.842092E+00
   8.416133E+00   3.806400E+00   2.931004E+00
   7.312340E+00   3.806500E+00   3.208978E+00
   7.606611E+00   3.806600E+00   3.251195E+00
   8.854690E+00   3.806700E+00   3.128842E+00
   8.063748E+00   3.806800E+00   3.302160E+00
   7.895526E+00   3.806900E+00   3.309857E+00
   8.815382E+00   3.807000E+00   2.987299E+00
   7.864470E+00   3.807100E+00   3.045042E+00
   6.974139E+00   3.807200E+00   3.407585E+00
   8.904140E+00   3.807300E+00   3.045964E+00
   9.090229E+00   3.807400E+00   2.826754E+00
   7.766569E+00   3.807500E+00   2.998054E+00
   9.345863E+00   3.807600E+00   2.824332E+00
   8.616713E+00   3.807700E+00   2.868578E+00
   8.156083E+00   3.807800E+00   2.847462E+00
   8.804473E+00   3.807900E+00   2.792640E+00
   8.755630E+00   3.808000E+00   2.928240E+00
   7.785498E+00   3.808100E+00   3.275073E+00
   8.451344E+00   3.808200E+00   3.333948E+00
   8.704066E+00   3.808300E+00   3.112321E+00
   9.171166E+00   3.808400E+00   2.874655E+00
   8.669851E+00   3.808500E+00   2.832704E+00
   8.149333E+00   3.808600E+00   2.892158E+00
   8.305784E+00   3.808700E+00   3.045000E+00
   7.904783E+00   3.808800E+00   3.320495E+00
   9.013978E+00   3.808900E+00   3.178038E+00
   8.303033E+00   3.809000E+00   3.087868E+00
   9.052655E+00   3.809100E+00   2.864232E+00
   9.092105E+00   3.809200E+00   3.075470E+00
   9.036720E+00   3.809300E+00   3.298758E+00
   9.785686E+00   3.809400E+00   3.040383E+00
   8.293571E+00   3.809500E+00   3.122307E+00
   7.814775E+00   3.809600E+00   3.146507E+00
   8.552388E+00   3.809700E+00   3.004357E+00
   8.266205E+00   3.809800E+00   3.106834E+00
   9.108324E+00   3.809900E+00   3.224451E+00
   8.014166E+00   3.810000E+00   3.124087E+00
   8.812995E+00   3.810100E+00   2.763749E+00
   9.240100E+00   3.810200E+00   2.717445E+00
   8.675498E+00   3.810300E+00   2.860728E+00
   8.562181E+00   3.810400E+00   2.941247E+00
   8.518042E+00   3.810500E+00   2.788087E+00
   8.489683E+00   3.810600E+00   2.512492E+00
   8.871634E+00   3.810700E+00   2.514651E+00
   8.850499E+00   3.810800E+00   2.662120E+00
   7.918586E+00   3.810900E+00   2.834961E+00
   7.508467E+00   3.811000E+00   3.027472E+00
   8.628668E+00   3.811100E+00   2.725422E+00
   7.400079E+00   3.811200E+00   2.768833E+00
   7.455534E+00   3.811300E+00   3.269580E+00
   8.702159E+00   3.811400E+00   3.168830E+00
   9.094813E+00   3.811500E+00   2.991592E+00
   8.412010E+00   3.811600E+00   2.875869E+00
   8.624701E+00   3.811700E+00   2.799762E+00
   9.252219E+00   3.811800E+00   2.744553E+00
   9.448997E+00   3.811900E+00   2.767840E+00
   8.447165E+00   3.812000E+00   3.169497E+00
   7.966746E+00   3.812100E+00   3.341645E+00
   9.447764E+00   3.812200E+00   3.153482E+00
   9.279646E+00   3.812300E+00   3.024075E+00
   8.863526E+00   3.812400E+00   2.729643E+00
   9.155167E+00   3.812500E+00   2.505580E+00
   8.602550E+00   3.812600E+00   2.812336E+00
   8.037342E+00   3.812700E+00   3.148925E+00
   7.765112E+00   3.812800E+00   2.914485E+00
   8.256371E+00   3.812900E+00   2.234637E+00
   9.311564E+00   3.813000E+00   1.929950E+00
   9.299691E+00   3.813100E+00   2.366279E+00
   9.053288E+00   3.813200E+00   2.875581E+00
   8.294942E+00   3.813300E+00   2.839986E+00
   1.005812E+01   3.813400E+00   2.392467E+00
   9.035923E+00   3.813500E+00   2.575145E+00
   9.289873E+00   3.813600E+00   2.776066E+00
   7.955583E+00   3.813700E+00   3.018715E+00
   8.755356E+00   3.813800E+00   3.098673E+00
   8.220531E+00   3.813900E+00   3.062536E+00
   9.028184E+00   3.814000E+00   2.949897E+00
   8.590063E+00   3.814100E+00   3.149996E+00
   7.483120E+00   3.814200E+00   3.414253E+00
   6.788579E+00   3.814300E+00   3.478396E+00
   7.738130E+00   3.814400E+00   3.238290E+00
   8.105463E+00   3.814500E+00   3.040753E+00
   7.630680E+00   3.814600E+00   3.003636E+00
   8.259760E+00   3.814700E+00   2.881707E+00
   9.390740E+00   3.814800E+00   2.834875E+00
   9.151740E+00   3.814900E+00   2.967494E+00
   8.326117E+00   3.815000E+00   3.025106E+00
   9.534523E+00   3.815100E+00   2.514494E+00
   9.225486E+00   3.815200E+00   2.039795E+00
   9.517684E+00   3.815300E+00   1.835944E+00
   8.604267E+00   3.815400E+00   2.392403E+00
   7.092675E+00   3.815500E+00   3.311612E+00
   7.240090E+00   3.815600E+00   3.324130E+00
   8.088458E+00   3.815700E+00   3.193574E+00
   8.810261E+00   3.815800E+00   2.965391E+00
   9.041736E+00   3.815900E+00   2.763867E+00
   7.462006E+00   3.816000E+00   2.868135E+00
   8.356288E+00   3.816100E+00   2.932513E+00
   8.218798E+00   3.816200E+00   2.880406E+00
   7.556935E+00   3.816300E+00   2.936144E+00
   8.265689E+00   3.816400E+00   2.859306E+00
   9.601150E+00   3.816500E+00   2.481840E+00
   8.848519E+00   3.816600E+00   2.180538E+00
   8.386313E+00   3.816700E+00   2.165729E+00
   8.442908E+00   3.816800E+00   2.510327E+00
   8.240070E+00   3.816900E+00   3.013465E+00
   9.050902E+00   3.817000E+00   3.047202E+00
   8.944731E+00   3.817100E+00   2.640531E+00
   8.044188E+00   3.817200E+00   2.149253E+00
   8.908053E+00   3.817300E+00   2.052342E+00
   9.295908E+00   3.817400E+00   2.521676E+00
   7.767087E+00   3.817500E+00   3.085157E+00
   7.611544E+00   3.817600E+00   2.907003E+00
   8.558651E+00   3.817700E+00   2.840940E+00
   9.242760E+00   3.817800E+00   3.032770E+00
   8.301929E+00   3.817900E+00   3.054485E+00
   7.831291E+00   3.818000E+00   3.005197E+00
   9.161260E+00   3.818100E+00   2.558387E+00
   7.130780E+00   3.818200E+00   2.339769E+00
   8.682767E+00   3.818300E+00   2.425159E+00
   7.960747E+00   3.818400E+00   2.913161E+00
   8.755880E+00   3.818500E+00   3.082416E+00
   9.387887E+00   3.818600E+00   3.138175E+00
   8.830670E+00   3.818700E+00   3.197268E+00
   8.338595E+00   3.818800E+00   3.168200E+00
   8.536006E+00   3.818900E+00   3.161482E+00
   8.887711E+00   3.819000E+00   3.176438E+00
   8.203526E+00   3.819100E+00   3.077777E+00
   8.064552E+00   3.819200E+00   2.860910E+00
   8.482497E+00   3.819300E+00   2.714387E+00
   8.311666E+00   3.819400E+00   2.923518E+00
   8.996665E+00   3.819500E+00   3.038604E+00
   7.996729E+00   3.819600E+00   3.202746E+00
   8.785004E+00   3.819700E+00   3.110157E+00
   9.365273E+00   3.819800E+00   2.933200E+00
   8.471127E+00   3.819900E+00   2.773109E+00
   9.407742E+00   3.820000E+00   2.521395E+00
   7.900501E+00   3.820100E+00   2.897483E+00
   9.143629E+00   3.820200E+00   3.259703E+00
   8.853187E+00   3.820300E+00   3.253167E+00
   8.292879E+00   3.820400E+00   3.059072E+00
   8.873830E+00   3.820500E+00   2.939429E+00
   9.416915E+00   3.820600E+00   3.043202E+00
   9.165268E+00   3.820700E+00   3.005262E+00
   7.969209E+00   3.820800E+00   3.323976E+00
   7.242807E+00   3.820900E+00   3.556416E+00
   7.986914E+00   3.821000E+00   3.563891E+00
   7.912112E+00   3.821100E+00   3.629871E+00
   8.337152E+00   3.821200E+00   3.528718E+00
   8.326628E+00   3.821300E+00   3.456336E+00
   8.033476E+00   3.821400E+00   3.401676E+00
   8.372141E+00   3.821500E+00   3.268533E+00
   8.435577E+00   3.821600E+00   3.309894E+00
   8.041573E+00   3.821700E+00   3.530048E+00
   7.674286E+00   3.821800E+00   3.586794E+00
   7.811715E+00   3.821900E+00   3.526462E+00
   7.798448E+00   3.822000E+00   3.542690E+00
   7.921205E+00   3.822100E+00   3.533885E+00
   8.859022E+00   3.822200E+00   3.401500E+00
   7.844990E+00   3.822300E+00   3.673820E+00
   7.612130E+00   3.822400E+00   3.795765E+00
   7.609620E+00   3.822500E+00   3.698851E+00
   8.583179E+00   3.822600E+00   3.503443E+00
   8.485347E+00   3.822700E+00   3.470007E+00
   7.049118E+00   3.822800E+00   4.003671E+00
   7.323053E+00   3.822900E+00   3.827755E+00
   7.099421E+00   3.823000E+00   4.103202E+00
   7.565516E+00   3.823100E+00   3.939126E+00
   7.163116E+00   3.823200E+00   3.863953E+00
   8.098340E+00   3.823300E+00   3.497782E+00
   8.019544E+00   3.823400E+00   3.297407E+00
   7.562409E+00   3.823500E+00   3.571001E+00
   7.869417E+00   3.823600E+00   3.671179E+00
   7.650503E+00   3.823700E+00   3.624958E+00
   7.489392E+00   3.823800E+00   3.724888E+00
   7.788510E+00   3.823900E+00   3.718968E+00
   7.410126E+00   3.824000E+00   3.590906E+00
   7.313520E+00   3.824100E+00   3.446957E+00
   7.521560E+00   3.824200E+00   3.716864E+00
   7.316840E+00   3.824300E+00   4.177350E+00
   7.800160E+00   3.824400E+00   3.933338E+00
   7.830660E+00   3.824500E+00   3.612517E+00
   7.624893E+00   3.824600E+00   3.615159E+00
   8.295607E+00   3.824700E+00   3.798824E+00
   7.983845E+00   3.824800E+00   3.957113E+00
   7.810217E+00   3.824900E+00   3.832377E+00
   7.487578E+00   3.825000E+00   3.750942E+00
   7.848066E+00   3.825100E+00   3.689160E+00
   8.657818E+00   3.825200E+00   3.734801E+00
   7.547701E+00   3.825300E+00   4.137175E+00
   6.700222E+00   3.825400E+00   4.358063E+00
   7.663671E+00   3.825500E+00   4.047859E+00
   7.714289E+00   3.825600E+00   4.062790E+00
   7.581375E+00   3.825700E+00   4.017344E+00
   7.469606E+00   3.825800E+00   4.185899E+00
   7.555617E+00   3.825900E+00   4.272511E+00
   7.729401E+00   3.826000E+00   4.203227E+00
   7.062655E+00   3.826100E+00   4.219743E+00
   7.482253E+00   3.826200E+00   3.819441E+00
   7.788055E+00   3.826300E+00   3.553116E+00
   7.619121E+00   3.826400E+00   3.706283E+00
   7.441075E+00   3.826500E+00   3.729365E+00
   7.597523E+00   3.826600E+00   3.742566E+00
   8.010996E+00   3.826700E+00   3.811709E+00
   8.621243E+00   3.826800E+00   3.670814E+00
   8.551215E+00   3.826900E+00   3.549909E+00
   8.189917E+00   3.827000E+00   3.671150E+00
   7.934146E+00   3.827100E+00   3.805800E+00
   7.414802E+00   3.827200E+00   3.853281E+00
   8.006256E+00   3.827300E+00   3.932144E+00
   8.082295E+00   3.827400E+00   3.874016E+00
   8.422355E+00   3.827500E+00   3.559564E+00
   7.992863E+00   3.827600E+00   3.603869E+00
   8.048799E+00   3.827700E+00   3.643061E+00
   7.323177E+00   3.827800E+00   3.995462E+00
   8.235819E+00   3.827900E+00   4.035750E+00
   8.345740E+00   3.828000E+00   3.946679E+00
   7.205879E+00   3.828100E+00   3.984319E+00
   7.888404E+00   3.828200E+00   3.749979E+00
   7.430079E+00   3.828300E+00   3.740245E+00
   8.151881E+00   3.828400E+00   3.652917E+00
   8.327574E+00   3.828500E+00   3.843712E+00
   8.133904E+00   3.828600E+00   4.029417E+00
   7.777346E+00   3.828700E+00   4.082696E+00
   7.678485E+00   3.828800E+00   4.035494E+00
   7.525151E+00   3.828900E+00   3.838661E+00
   8.260466E+00   3.829000E+00   3.699435E+00
   7.178889E+00   3.829100E+00   3.841185E+00
   7.681004E+00   3.829200E+00   3.804473E+00
   7.521461E+00   3.829300E+00   3.815482E+00
   7.960909E+00   3.829400E+00   3.749783E+00
   8.188380E+00   3.829500E+00   3.717399E+00
   8.112815E+00   3.829600E+00   3.795187E+00
   7.937241E+00   3.829700E+00   3.937145E+00
   7.630075E+00   3.829800E+00   3.966415E+00
   7.612084E+00   3.829900E+00   3.936444E+00
   7.652981E+00   3.830000E+00   3.926137E+00
   7.713425E+00   3.830100E+00   3.742597E+00
   8.016013E+00   3.830200E+00   3.502824E+00
   8.116960E+00   3.830300E+00   3.279362E+00
   7.550718E+00   3.830400E+00   3.326308E+00
   8.437028E+00   3.830500E+00   3.541583E+00
   6.968489E+00   3.830600E+00   3.970604E+00
   8.039483E+00   3.830700E+00   3.977727E+00
   8.549060E+00   3.830800E+00   3.863732E+00
   7.472195E+00   3.830900E+00   3.879437E+00
   8.303389E+00   3.831000E+00   3.532541E+00
   8.018784E+00   3.831100E+00   3.630625E+00
   7.577265E+00   3.831200E+00   3.971930E+00
   8.063135E+00   3.831300E+00   3.759289E+00
   8.331551E+00   3.831400E+00   3.486611E+00
   8.270627E+00   3.831500E+00   3.446626E+00
   7.462166E+00   3.831600E+00   3.742835E+00
   8.553280E+00   3.831700E+00   3.392412E+00
   7.303335E+00   3.831800E+00   3.511453E+00
   7.203876E+00   3.831900E+00   3.664910E+00
   7.797958E+00   3.832000E+00   3.890735E+00
   7.539945E+00   3.832100E+00   3.961958E+00
   7.384674E+00   3.832200E+00   3.880259E+00
   7.168167E+00   3.832300E+00   3.728867E+00
   8.030972E+00   3.832400E+00   3.441260E+00
   8.453163E+00   3.832500E+00   3.431186E+00
   7.879224E+00   3.832600E+00   3.618366E+00
   7.627427E+00   3.832700E+00   3.772416E+00
   8.190581E+00   3.832800E+00   3.730967E+00
   7.952488E+00   3.832900E+00   3.607622E+00
   7.649698E+00   3.833000E+00   3.535875E+00
   7.616850E+00   3.833100E+00   3.776804E+00
   7.231754E+00   3.833200E+00   3.955389E+00
   7.486704E+00   3.833300E+00   3.545934E+00
   7.209399E+00   3.833400E+00   3.004194E+00
   6.886995E+00   3.833500E+00   2.909352E+00
   8.353200E+00   3.833600E+00   3.531141E+00
   7.907306E+00   3.833700E+00   3.912919E+00
   7.260828E+00   3.833800E+00   3.777223E+00
   7.872417E+00   3.833900E+00   3.363139E+00
   7.157724E+00   3.834000E+00   3.092632E+00
   7.670413E+00   3.834100E+00   3.206978E+00
   7.971554E+00   3.834200E+00   3.565120E+00
   7.702293E+00   3.834300E+00   3.169272E+00
   6.982059E+00   3.834400E+00   2.422531E+00
   8.089430E+00   3.834500E+00   2.085154E+00
   8.509600E+00   3.834600E+00   2.151033E+00
   8.820358E+00   3.834700E+00   2.454187E+00
   8.160498E+00   3.834800E+00   2.103060E+00
   7.955039E+00   3.834900E+00   2.317618E+00
   8.444837E+00   3.835000E+00   3.319935E+00
   7.460874E+00   3.835100E+00   3.950584E+00
   7.355739E+00   3.835200E+00   3.709777E+00
   7.499097E+00   3.835300E+00   3.104489E+00
   8.111205E+00   3.835400E+00   2.724912E+00
   8.245779E+00   3.835500E+00   3.256360E+00
   8.342175E+00   3.835600E+00   3.846092E+00
   8.325935E+00   3.835700E+00   3.833329E+00
   7.850914E+00   3.835800E+00   3.553714E+00
   8.166137E+00   3.835900E+00   3.531403E+00
   7.991401E+00   3.836000E+00   3.724035E+00
   8.174046E+00   3.836100E+00   3.917812E+00
   7.558378E+00   3.836200E+00   4.017536E+00
   7.672508E+00   3.836300E+00   4.039681E+00
   8.443811E+00   3.836400E+00   3.840432E+00
   8.073895E+00   3.836500E+00   3.021653E+00
   8.943261E+00   3.836600E+00   1.925421E+00
   7.705778E+00   3.836700E+00   1.437167E+00
   6.632685E+00   3.836800E+00   1.663058E+00
   8.561483E+00   3.836900E+00   2.097224E+00
   8.582481E+00   3.837000E+00   2.281199E+00
   7.819782E+00   3.837100E+00   2.301206E+00
   7.733613E+00   3.837200E+00   2.335210E+00
   7.833952E+00   3.837300E+00   2.471040E+00
   7.736737E+00   3.837400E+00   2.936189E+00
   7.085162E+00   3.837500E+00   3.319006E+00
   8.406432E+00   3.837600E+00   3.232721E+00
   8.299580E+00   3.837700E+00   3.062729E+00
   7.696347E+00   3.837800E+00   3.134693E+00
   7.291153E+00   3.837900E+00   3.327022E+00
   8.404707E+00   3.838000E+00   3.381148E+00
   6.881301E+00   3.838100E+00   3.470206E+00
   8.015076E+00   3.838200E+00   2.732388E+00
   7.253364E+00   3.838300E+00   2.475473E+00
   8.257299E+00   3.838400E+00   2.783733E+00
   8.204867E+00   3.838500E+00   3.175475E+00
   9.338287E+00   3.838600E+00   3.127112E+00
   7.568201E+00   3.838700E+00   3.395886E+00
   8.011986E+00   3.838800E+00   3.364095E+00
   7.712283E+00   3.838900E+00   3.127072E+00
   8.116505E+00   3.839000E+00   2.584423E+00
   8.685996E+00   3.839100E+00   2.450840E+00
   7.613328E+00   3.839200E+00   2.948127E+00
   8.262932E+00   3.839300E+00   3.119837E+00
   7.745081E+00   3.839400E+00   3.578023E+00
   8.705323E+00   3.839500E+00   3.481775E+00
   8.862963E+00   3.839600E+00   3.292125E+00
   7.933379E+00   3.839700E+00   2.815462E+00
   8.221714E+00   3.839800E+00   2.762329E+00
   8.146128E+00   3.839900E+00   3.141868E+00
   8.011893E+00   3.840000E+00   3.462793E+00
   7.958224E+00   3.840100E+00   3.372319E+00
   9.267610E+00   3.840200E+00   2.996250E+00
   9.293988E+00   3.840300E+00   2.421420E+00
   8.916415E+00   3.840400E+00   2.025432E+00
   7.452857E+00   3.840500E+00   2.361573E+00
   8.297667E+00   3.840600E+00   3.117082E+00
   8.516789E+00   3.840700E+00   3.477023E+00
   9.124215E+00   3.840800E+00   3.368288E+00
   9.117396E+00   3.840900E+00   3.604002E+00
   7.395761E+00   3.841000E+00   4.074143E+00
   7.282413E+00   3.841100E+00   3.928682E+00
   7.825900E+00   3.841200E+00   3.389398E+00
   7.413434E+00   3.841300E+00   3.096151E+00
   7.997936E+00   3.841400E+00   2.919012E+00
   8.532111E+00   3.841500E+00   2.769040E+00
   7.504847E+00   3.841600E+00   3.168112E+00
   7.796440E+00   3.841700E+00   3.665652E+00
   7.891121E+00   3.841800E+00   3.688398E+00
   7.464107E+00   3.841900E+00   3.021782E+00
   9.253798E+00   3.842000E+00   2.059628E+00
   8.133952E+00   3.842100E+00   2.078190E+00
   7.069026E+00   3.842200E+00   2.815207E+00
   9.113109E+00   3.842300E+00   3.349983E+00
   7.969548E+00   3.842400E+00   3.539618E+00
   7.386736E+00   3.842500E+00   3.245995E+00
   7.876309E+00   3.842600E+00   3.009923E+00
   8.545056E+00   3.842700E+00   2.940889E+00
   8.182673E+00   3.842800E+00   3.209174E+00
   8.523689E+00   3.842900E+00   3.378598E+00
   8.516688E+00   3.843000E+00   3.529172E+00
   7.582537E+00   3.843100E+00   3.598526E+00
   7.782923E+00   3.843200E+00   3.120815E+00
   7.804180E+00   3.843300E+00   2.555104E+00
   8.181744E+00   3.843400E+00   2.778121E+00
   6.520273E+00   3.843500E+00   3.757764E+00
   8.519242E+00   3.843600E+00   3.576307E+00
   7.170156E+00   3.843700E+00   3.604580E+00
   9.424226E+00   3.843800E+00   2.669985E+00
   7.880022E+00   3.843900E+00   2.693617E+00
   7.093048E+00   3.844000E+00   2.504064E+00
   7.524500E+00   3.844100E+00   3.078579E+00
   8.148541E+00   3.844200E+00   3.364756E+00
   8.770326E+00   3.844300E+00   3.315034E+00
   7.083362E+00   3.844400E+00   3.561012E+00
   8.615557E+00   3.844500E+00   3.205966E+00
   8.547002E+00   3.844600E+00   3.099175E+00
   7.528682E+00   3.844700E+00   3.505057E+00
   8.012072E+00   3.844800E+00   3.581283E+00
   9.063808E+00   3.844900E+00   3.470577E+00
   8.001270E+00   3.845000E+00   3.268376E+00
   7.697301E+00   3.845100E+00   2.914880E+00
   7.361125E+00   3.845200E+00   3.008239E+00
   8.275323E+00   3.845300E+00   3.269944E+00
   8.086239E+00   3.845400E+00   3.310697E+00
   7.858505E+00   3.845500E+00   3.321022E+00
   7.964567E+00   3.845600E+00   3.364316E+00
   7.568522E+00   3.845700E+00   3.232069E+00
   8.453788E+00   3.845800E+00   3.118978E+00
   8.232853E+00   3.845900E+00   3.048064E+00
   8.356182E+00   3.846000E+00   2.907495E+00
   7.747027E+00   3.846100E+00   3.158761E+00
   7.543840E+00   3.846200E+00   3.505080E+00
   7.966916E+00   3.846300E+00   3.725904E+00
   8.681892E+00   3.846400E+00   2.559075E+00
   8.277845E+00   3.846500E+00   2.601363E+00
   8.092146E+00   3.846600E+00   2.623034E+00
   8.519171E+00   3.846700E+00   3.484056E+00
   8.130614E+00   3.846800E+00   3.468904E+00
   7.570391E+00   3.846900E+00   3.200629E+00
   7.736210E+00   3.847000E+00   2.936654E+00
   7.779262E+00   3.847100E+00   3.074901E+00
   7.964958E+00   3.847200E+00   3.459681E+00
   7.936804E+00   3.847300E+00   3.816491E+00
   7.210494E+00   3.847400E+00   4.007625E+00
   7.144067E+00   3.847500E+00   3.847445E+00
   7.294068E+00   3.847600E+00   3.497005E+00
   7.799396E+00   3.847700E+00   3.293836E+00
   8.302546E+00   3.847800E+00   3.228138E+00
   7.725991E+00   3.847900E+00   3.169934E+00
   8.420604E+00   3.848000E+00   3.251310E+00
   8.502727E+00   3.848100E+00   3.249234E+00
   7.360663E+00   3.848200E+00   3.093188E+00
   7.351431E+00   3.848300E+00   3.034422E+00
   7.966646E+00   3.848400E+00   3.211657E+00
   7.466117E+00   3.848500E+00   3.580533E+00
   7.787216E+00   3.848600E+00   3.628025E+00
   7.905961E+00   3.848700E+00   3.378206E+00
   8.279529E+00   3.848800E+00   3.127098E+00
   9.118792E+00   3.848900E+00   3.154132E+00
   8.579524E+00   3.849000E+00   3.494564E+00
   9.007967E+00   3.849100E+00   3.539448E+00
   7.782796E+00   3.849200E+00   3.687560E+00
   7.604853E+00   3.849300E+00   3.702579E+00
   7.658742E+00   3.849400E+00   3.704410E+00
   8.091941E+00   3.849500E+00   3.506035E+00
   7.692806E+00   3.849600E+00   3.481229E+00
   8.032545E+00   3.849700E+00   3.529210E+00
   7.621899E+00   3.849800E+00   3.674964E+00
   8.028688E+00   3.849900E+00   3.713512E+00
   7.813732E+00   3.850000E+00   3.712960E+00
   7.068504E+00   3.850100E+00   3.716394E+00
   8.366560E+00   3.850200E+00   3.403707E+00
   8.851332E+00   3.850300E+00   3.443949E+00
   8.030695E+00   3.850400E+00   3.658275E+00
   7.209987E+00   3.850500E+00   3.923203E+00
   8.810239E+00   3.850600E+00   3.544245E+00
   7.639208E+00   3.850700E+00   3.501059E+00
   7.543388E+00   3.850800E+00   3.816116E+00
   8.692869E+00   3.850900E+00   3.745897E+00
   8.001162E+00   3.851000E+00   4.094942E+00
   7.169590E+00   3.851100E+00   4.085230E+00
   7.608375E+00   3.851200E+00   3.867461E+00
   7.025833E+00   3.851300E+00   4.144710E+00
   8.511757E+00   3.851400E+00   3.981097E+00
   7.619264E+00   3.851500E+00   4.214875E+00
   8.282490E+00   3.851600E+00   3.807861E+00
   7.409496E+00   3.851700E+00   3.968613E+00
   7.839305E+00   3.851800E+00   4.132763E+00
   8.019636E+00   3.851900E+00   4.072003E+00
   7.301697E+00   3.852000E+00   4.244823E+00
   8.081160E+00   3.852100E+00   4.044866E+00
   7.726315E+00   3.852200E+00   4.118165E+00
   7.730812E+00   3.852300E+00   3.863561E+00
   8.004029E+00   3.852400E+00   3.748075E+00
   8.088623E+00   3.852500E+00   3.866679E+00
   7.036392E+00   3.852600E+00   4.105081E+00
   7.096820E+00   3.852700E+00   4.153932E+00
   8.521527E+00   3.852800E+00   3.864289E+00
   7.560521E+00   3.852900E+00   4.064529E+00
   7.069521E+00   3.853000E+00   4.090962E+00
   7.715087E+00   3.853100E+00   4.071458E+00
   5.960080E+00   3.853200E+00   4.692676E+00
   7.058190E+00   3.853300E+00   4.287167E+00
   7.838271E+00   3.853400E+00   3.842055E+00
   7.902524E+00   3.853500E+00   3.886011E+00
   8.795421E+00   3.853600E+00   4.070374E+00
   7.964852E+00   3.853700E+00   4.312325E+00
   7.663806E+00   3.853800E+00   4.240942E+00
   7.680605E+00   3.853900E+00   4.015370E+00
   8.121911E+00   3.854000E+00   3.799014E+00
   7.734309E+00   3.854100E+00   3.828102E+00
   6.348166E+00   3.854200E+00   4.113442E+00
   7.675800E+00   3.854300E+00   4.023300E+00
   7.952198E+00   3.854400E+00   3.817965E+00
   7.778480E+00   3.854500E+00   3.821559E+00
   8.797532E+00   3.854600E+00   4.096930E+00
   8.331550E+00   3.854700E+00   4.338356E+00
   6.858631E+00   3.854800E+00   4.540537E+00
   7.215002E+00   3.854900E+00   4.206982E+00
   7.284877E+00   3.855000E+00   4.004140E+00
   8.018432E+00   3.855100E+00   3.887846E+00
   8.048180E+00   3.855200E+00   3.780568E+00
   7.638172E+00   3.855300E+00   4.002671E+00
   8.435881E+00   3.855400E+00   3.664935E+00
   8.597550E+00   3.855500E+00   3.324526E+00
   8.002828E+00   3.855600E+00   3.448758E+00
   7.628729E+00   3.855700E+00   3.715053E+00
   7.703095E+00   3.855800E+00   3.715811E+00
   6.782916E+00   3.855900E+00   3.587524E+00
   8.056849E+00   3.856000E+00   3.184060E+00
   7.527352E+00   3.856100E+00   3.234076E+00
   6.787376E+00   3.856200E+00   3.717276E+00
   6.640590E+00   3.856300E+00   3.625326E+00
   7.789419E+00   3.856400E+00   3.164099E+00
   6.648412E+00   3.856500E+00   2.971490E+00
   7.691004E+00   3.856600E+00   2.517735E+00
   7.546228E+00   3.856700E+00   2.662244E+00
   7.971074E+00   3.856800E+00   3.078003E+00
   7.797437E+00   3.856900E+00   3.285513E+00
   7.187325E+00   3.857000E+00   3.258792E+00
   6.657747E+00   3.857100E+00   3.375871E+00
   7.224092E+00   3.857200E+00   3.387316E+00
   8.612889E+00   3.857300E+00   3.102502E+00
   6.879053E+00   3.857400E+00   3.275903E+00
   7.097098E+00   3.857500E+00   3.230822E+00
   7.998458E+00   3.857600E+00   3.114450E+00
   9.189971E+00   3.857700E+00   3.079047E+00
   7.481321E+00   3.857800E+00   3.249259E+00
   7.022164E+00   3.857900E+00   3.563689E+00
   7.252185E+00   3.858000E+00   3.812366E+00
   8.847700E+00   3.858100E+00   3.687895E+00
   7.959844E+00   3.858200E+00   3.990624E+00
   7.790000E+00   3.858300E+00   3.686394E+00
   7.152839E+00   3.858400E+00   2.536946E+00
   7.987541E+00   3.858500E+00   2.272749E+00
